X,Z
7B33E021,5D97BCA0
C131407F,FFFFFFFF
82CD6B0D,FFFFFFFF
D0FFA2B5,FFFFFFFF
A749DE1A,FFFFFFFF
68D65AB9,546A40E8
31CA7F9C,38E3AEE2
47F43649,43FA095C
72B94FF5,5959CEA2
0FA4DC03,27CD6FA7
BCA9E6FA,FFFFFFFF
428510CA,41389105
39CAF8E5,3CE3F307
6EDAB3A7,576C9DFA
C2C3F720,FFFFFFFF
219DED17,30C911E2
0F0023BC,278011DD
1EC94FA7,2F6303C0
5EE70AA2,4F733368
47AA4037,43D0C4B1
68A25D3C,544BE023
918F57DE,FFFFFFFF
0893AB68,24426E55
69A3A03D,54CCAA89
25BA6D3D,32DA7608
05E6BDDC,22F30AFC
6F4DB3AE,57A243C4
EDB0D769,FFFFFFFF
72ADF1AF,59530544
F77725CD,FFFFFFFF
CF639E9C,FFFFFFFF
390063A2,3C8031C7
5EA2F25D,4F4C3DAE
5FEA0D06,4FF4C790
7D52EF6E,5EA450DE
EE77B82D,FFFFFFFF
FD91EFC0,FFFFFFFF
7C07A8FA,5E03C63E
0C2362DD,26109D61
076B5690,23AD8F83
D13E0E70,FFFFFFFF
BE66A5C5,FFFFFFFF
AA91667D,FFFFFFFF
9A49645F,FFFFFFFF
D810AD86,FFFFFFFF
4B4BC509,45A18036
7B32694B,5D971E34
CBED753A,FFFFFFFF
C50AA5A2,FFFFFFFF
F152A69D,FFFFFFFF
8B71F6F4,FFFFFFFF
34D7C502,3A6B068A
71120D01,5888BA53
56F25F5A,4B7917D2
EC9CE0EF,FFFFFFFF
50431A6B,481E0775
80C0E769,FFFFFFFF
375740AA,3BA5FD2C
D8D370C6,FFFFFFFF
EB4841B7,FFFFFFFF
AED23FD8,FFFFFFFF
FE01F8D1,FFFFFFFF
F0313285,FFFFFFFF
2DBA73C0,36DA79D9
059BDA9B,22C7BF11
725ED527,5928E2E3
FB3E0A0E,FFFFFFFF
11FBF1C4,28FDF6CF
D7AE498C,FFFFFFFF
0C58C3C6,2626922B
948D62A9,FFFFFFFF
76D0E2F2,5B673F1B
5EE71B83,4F733C4A
59AA14BC,4CD0AA07
722ABDBE,5913D57C
9B3B1661,FFFFFFFF
F12E6A56,FFFFFFFF
95EA062F,FFFFFFFF
D099376C,FFFFFFFF
EE3CB5D6,FFFFFFFF
DBC9E30B,FFFFFFFF
72D16190,59678526
3BB0EAEB,3DD4D10E
C94F8A5B,FFFFFFFF
E3C8F042,FFFFFFFF
D62C966B,FFFFFFFF
5E26031B,4F11C5B3
82E9F0B4,FFFFFFFF
87BDD2AC,FFFFFFFF
85695273,FFFFFFFF
0DBA9AED,26DA90CC
D014D0A6,FFFFFFFF
10ABA8C5,2851A14D
8BE2B122,FFFFFFFF
5DBDB5CD,4EDC6062
C6CE8910,FFFFFFFF
E1B8A9FA,FFFFFFFF
0D1B2832,268CED05
0F18DDBC,278BE1B1
88867724,FFFFFFFF
1FC3258E,2FDF830A
1C6EFBA1,2E2EE641
A42E3AEE,FFFFFFFF
2F90C505,37C0832C
83B927EF,FFFFFFFF
C5D3791B,FFFFFFFF
C1E7D5EA,FFFFFFFF
21B205ED,30D57B02
628C4BDC,513D83CA
3B89D5A0,3DBBD83D
4D9E12C1,46C929DB
5EF75CA2,4F7BA4D4
5FE5A84A,4FF278A1
EF02FB9B,FFFFFFFF
D725CFE1,FFFFFFFF
8592B0E2,FFFFFFFF
5EB47679,4F56F034
F5C6B998,FFFFFFFF
C97831FF,FFFFFFFF
70471D17,581FA522
12A41FB6,294CFA33
1267B19F,292C3626
67B9F5D4,53DA3006
0C25F792,2611C0A2
E0360821,FFFFFFFF
F2A79ED9,FFFFFFFF
01F97E80,20FCB9E4
C9468031,FFFFFFFF
B1149EE4,FFFFFFFF
A70F89FF,FFFFFFFF
A92552A3,FFFFFFFF
4F89828D,47BB9F99
57EE867E,4BF71BB7
98DCD109,FFFFFFFF
A3461000,FFFFFFFF
C6DF1F17,FFFFFFFF
299B7F82,34C784A8
0298DD1A,2145D225
428A5A72,413C32A9
27BBA424,33DB2BE6
54373B35,4A19254C
3418CF44,3A0BDB13
FEFE570E,FFFFFFFF
7F4FAE82,5FA30B31
B2FFF377,FFFFFFFF
9C0AFE70,FFFFFFFF
6EF34B73,57799107
9AB4DA6B,FFFFFFFF
0C59AD6A,2626EBD7
1543839D,2A9E320A
B2A7816F,FFFFFFFF
B3A47A25,FFFFFFFF
ACC74498,FFFFFFFF
67EF4E70,53F78333
BB3A1D1D,FFFFFFFF
DA7103A1,FFFFFFFF
C0F75E7F,FFFFFFFF
C2B6C604,FFFFFFFF
B614D57F,FFFFFFFF
0EBFC592,275D9218
7289E997,593BE5D7
279F6109,33C9FE1F
F894A746,FFFFFFFF
84823F30,FFFFFFFF
CEC1127A,FFFFFFFF
596DEE85,4CAE83AC
79586436,5CA66D6F
8BC765E7,FFFFFFFF
B8F436C7,FFFFFFFF
D163AA23,FFFFFFFF
B70A21C9,FFFFFFFF
4125C681,4091AB15
CF8D68D6,FFFFFFFF
44BE721F,425CCDA8
85BF5085,FFFFFFFF
19089A74,2C843B51
51396300,489A0B38
0DBDE9E2,26DC7EA0
A4F5E984,FFFFFFFF
47DF1F7C,43EEFF30
FB7C7E23,FFFFFFFF
7E832C70,5F373FE9
0115A75F,208A6771
DD8517F8,FFFFFFFF
82A6E826,FFFFFFFF
70448633,581E9A85
F71BD468,FFFFFFFF
40A1DCA8,404B8F59
9148EFB4,FFFFFFFF
9C1E1A23,FFFFFFFF
07C50EB3,23E09A7A
D374DD23,FFFFFFFF
DD97A2F1,FFFFFFFF
7C9F422F,5E49EA91
6E420D2E,571D9A46
A03203AC,FFFFFFFF
0B117605,25887395
56DDAB8E,4B6E37AB
3DFC5A8E,3EFE2B9A
93CE21BD,FFFFFFFF
CA9E705F,FFFFFFFF
69705641,54AF64EA
CF54B622,FFFFFFFF
FD9BCB8A,FFFFFFFF
554D7815,4AA22C41
649F8FAA,524A1BA9
5C673C58,4E2C0A8B
CC85D4BA,FFFFFFFF
C9C99EF5,FFFFFFFF
2925C9D3,3491AC8A
EADEAAD3,FFFFFFFF
20A82470,304F78B6
463B6762,431AE12D
234BB2E5,31A17905
97D0690A,FFFFFFFF
DAFCFE01,FFFFFFFF
3161CA97,38AA00F9
4B0C4C1E,458601F7
6C0ACC8B,56054A49
FFFF297E,FFFFFFFF
22245583,3111089C
F0FA9133,FFFFFFFF
431FD613,418F08FB
CA792A8A,FFFFFFFF
D694DF36,FFFFFFFF
17211511,2B8F9770
64B5B0E8,5257AB23
79FBBF51,5CFDDD61
28E3AADC,34716B1E
784BE28F,5C218BE9
C093DF3F,FFFFFFFF
DC123D0E,FFFFFFFF
F845FDD6,FFFFFFFF
F3072800,FFFFFFFF
2F07627E,3783A3FE
658C9D05,52BDBA93
868D1CE7,FFFFFFFF
DA3A65B0,FFFFFFFF
E491649C,FFFFFFFF
1531236E,2A9693F3
98A51B04,FFFFFFFF
2B301C6A,35962400
6471F2FD,522FFB44
00683D8B,202C6A1F
D7ADADB9,FFFFFFFF
111414C6,2889ACC8
4E6198C1,4729EE35
20A5CFE0,304E0761
C134AFD0,FFFFFFFF
AC8D18EE,FFFFFFFF
C205FCA1,FFFFFFFF
94B8A77C,FFFFFFFF
5F28AEF8,4F92F0BE
B006F21C,FFFFFFFF
B921226B,FFFFFFFF
7B5B09AE,5DA7712A
01D766FF,20EAD351
62AA9417,5150F818
BD99EC74,FFFFFFFF
454E17B2,42A26B32
574FBE10,4BA3114C
26146516,3309D219
68A4CC31,544D65CC
CC304402,FFFFFFFF
C36BB809,FFFFFFFF
F3ED391E,FFFFFFFF
23F3D0CB,31F9D562
24FF4799,327FA3BC
0065183E,202B3E2D
FCEB8800,FFFFFFFF
DA585225,FFFFFFFF
9650C79B,FFFFFFFF
FA388BE1,FFFFFFFF
B196BA03,FFFFFFFF
BD9C556E,FFFFFFFF
A0456D93,FFFFFFFF
22134341,31094B40
449EBAB8,4249949F
DD363A76,FFFFFFFF
6212BA18,51090B41
0CA8EB66,264FF352
F9A746BE,FFFFFFFF
26ED693D,337687C8
DF005786,FFFFFFFF
5BD1AAC2,4DE7AD9A
3152F83C,38A4544C
4B35CDA9,45988C3C
751FB096,5A8EF834
1AD0535A,2D66EF91
92DCC723,FFFFFFFF
B17D9689,FFFFFFFF
BDB1970D,FFFFFFFF
10C62A2C,28613BCD
12EA301E,2974D9E9
516C7BF3,48ADFB91
98E9A225,FFFFFFFF
5F93B3C0,4FC273D3
F5E06A6C,FFFFFFFF
002449CA,20110370
FFF11197,FFFFFFFF
9F8C946B,FFFFFFFF
0F1F57C1,278ED06B
DDAD9353,FFFFFFFF
BF4E30A3,FFFFFFFF
E68991C2,FFFFFFFF
E6F4CFA3,FFFFFFFF
F7103289,FFFFFFFF
7A7BC536,5D338488
5ED17FBE,4F6795D5
DF5E4664,FFFFFFFF
24FFDBA3,327FEDD1
4046A796,401F7600
5C420A86,4E1D9932
4736A160,4398E4F5
E356C19A,FFFFFFFF
BEABE298,FFFFFFFF
C2254E9F,FFFFFFFF
5A71BAB2,4D2FE6CA
189A685A,2C46D140
AF71D39E,FFFFFFFF
6E4A8260,57210026
0BCA79B8,25E3AB92
5526ECA1,4A922C16
4826ED8E,44122C7D
6AC50C1D,55609901
172CDF19,2B94C0D9
F222BA73,FFFFFFFF
1120BFE8,288F7176
28D40247,3468F7E9
05354F04,22985711
B53E43D7,FFFFFFFF
D833FF49,FFFFFFFF
101AF184,280CD42E
425079E1,41235AF2
358FDAC1,3ABFE72A
41294697,409332BA
174C5B46,2BA1BBB4
1CAA3A59,2E50C118
61DB1291,50ECD14D
AC80022F,FFFFFFFF
CEB7B599,FFFFFFFF
95F3BA92,FFFFFFFF
2CC3E851,365FF277
18AB05E0,2C513DBE
E8C1A87D,FFFFFFFF
AB5047F7,FFFFFFFF
3FA6CB1C,3FCEA33B
F2141838,FFFFFFFF
AD1D63DF,FFFFFFFF
F0442D12,FFFFFFFF
A747B1D5,FFFFFFFF
362869E1,3B12D2A4
A8E90DFF,FFFFFFFF
1BF2D49A,2DF9540B
14026796,2A01325C
07FB995E,23FDCA3E
B421B43E,FFFFFFFF
A409FCCE,FFFFFFFF
B4D322CB,FFFFFFFF
56233277,4B1087F4
02FA3A30,217D18E1
32820A32,393674BD
0ACA6AE8,2563A33E
D4FAB5EE,FFFFFFFF
77A2CB37,5BCC2524
33B2393D,39D599C4
247C615F,3233BC2B
A88027FD,FFFFFFFF
08CE2C62,2465BD64
DDC64C20,FFFFFFFF
CDD1A98B,FFFFFFFF
1FF8BC74,2FFC5789
BB3A14A5,FFFFFFFF
7CB9955A,5E59F766
2DFE9523,36FF4A51
D16CD5AA,FFFFFFFF
AD65009D,FFFFFFFF
5E09B3A3,4F04C323
14B34F51,2A564027
662627AC,5311D5C0
B5C09629,FFFFFFFF
D1645ED3,FFFFFFFF
D2A0C57B,FFFFFFFF
EE368AA0,FFFFFFFF
CE6E7CE3,FFFFFFFF
150C0186,2A85DE52
0B11C38B,258897EC
4A5BBE51,4527B627
FD9E45C6,FFFFFFFF
03C85BF7,21E27A30
B0208C4E,FFFFFFFF
7C0571F5,5E02B1B8
E4240297,FFFFFFFF
AF9030C0,FFFFFFFF
0ADC8A22,256D9BF4
A57A473D,FFFFFFFF
094AA098,24A10C29
A14A59F2,FFFFFFFF
A7640644,FFFFFFFF
6BE4D092,55F206A6
D42473F1,FFFFFFFF
10FD28D8,287E9368
676E5EB4,53AEACCC
B2F26422,FFFFFFFF
15FCE924,2AFE735E
24571025,3225EA75
48EAB71B,44752070
3F39FBA2,3F9A4A95
319771AC,38C4E671
56D3E04D,4B68E53D
646FC543,522F2FFA
E23F8C29,FFFFFFFF
98E6051D,FFFFFFFF
14BBE170,2A5B4FB0
8C6D2B6D,FFFFFFFF
5E980959,4F4548F2
34193A49,3A0C0C03
D8F6C3DC,FFFFFFFF
C36EE4B9,FFFFFFFF
49A1167A,44CB1295
8F53EC94,FFFFFFFF
B72BE8AE,FFFFFFFF
D29FB269,FFFFFFFF
A26A4FA8,FFFFFFFF
6123A22C,5090B963
8A06C2A1,FFFFFFFF
74191549,5A0BFB1A
8DB7534E,FFFFFFFF
4593292F,42C21887
CFFDD407,FFFFFFFF
3C09A3C5,3E04BB7D
662CB449,5314AE6C
4F92A538,47C1C16D
B032722E,FFFFFFFF
8BC469C9,FFFFFFFF
3A5D6274,3D28562E
0AAFF7D3,25543EA6
2EE62625,3772BB08
6CB67587,56581FB6
C11BC4BB,FFFFFFFF
1B527BDC,2DA423D5
C95DEF13,FFFFFFFF
01987C4E,20C59379
9BF85ADB,FFFFFFFF
FB79229F,FFFFFFFF
29E3B36B,34F16FA8
7CF2B881,5E79459E
CABD616A,FFFFFFFF
F740805C,FFFFFFFF
F1E866A1,FFFFFFFF
2E5B7D55,37279D58
1A7BB45E,2D337E86
0FAF202D,27D3BC71
B01277F9,FFFFFFFF
57357EC3,4B986B1F
2282F048,313715E0
06812177,2335D12F
74E3B032,5A716DF2
966A15E6,FFFFFFFF
500032B6,48001958
BC58A7D6,FFFFFFFF
D3F558B1,FFFFFFFF
B2E7ECE3,FFFFFFFF
6E4513D9,571ED3A3
8335D998,FFFFFFFF
74DB4E93,5A6CF1BA
63110D94,5188428F
7E9A94B0,5F46EDC9
E07E91EC,FFFFFFFF
3FE6B494,3FF30619
00E89E89,207407A0
91C18964,FFFFFFFF
04DCF1F0,226DD3D9
C65282B9,FFFFFFFF
CE9659AB,FFFFFFFF
FF51C37B,FFFFFFFF
8A3EB9F8,FFFFFFFF
16FA84C9,2B7D3E98
158DE1D9,2ABE953A
414B664C,40A15AA7
3320E7D3,398F8344
73A5697D,59CDC7BB
68F13FCC,547883E3
845A66BF,FFFFFFFF
C2CBE340,FFFFFFFF
B8667181,FFFFFFFF
5CA712A4,4E4ECF86
7F087959,5F842B4B
E0CE1774,FFFFFFFF
9592DC78,FFFFFFFF
DACEBFF9,FFFFFFFF
F0E6C879,FFFFFFFF
0ADB9ABF,256D1ADC
B2CAEB14,FFFFFFFF
CBCE89A9,FFFFFFFF
DE4F37C3,FFFFFFFF
501B522B,480D0013
0A47DFB0,251FF312
46C6E495,4361A5A4
B9243AEC,FFFFFFFF
770C6C95,5B861177
8F4E12C7,FFFFFFFF
DC8AB71C,FFFFFFFF
6372F86E,51B05A3F
FEBF1A0A,FFFFFFFF
B0E23F0F,FFFFFFFF
CA70882A,FFFFFFFF
50F4E69A,487A638F
35B4E5E1,3AD73282
4CA68B4B,464E7BB0
9AC08EF0,FFFFFFFF
31946E32,38C2EE67
E8811EDC,FFFFFFFF
21331A4C,30976918
20896842,303B8DA8
57BDCC89,4BDC6D96
67287356,5392D6C3
2B3005C8,35961A5A
FBE32FA3,FFFFFFFF
21D43C51,30E917CA
03D13B8C,21E77020
8B2C659E,FFFFFFFF
AAE38B4B,FFFFFFFF
8D2F6C76,FFFFFFFF
1A82C5D0,2D36F82C
B5E85DDF,FFFFFFFF
B59B9083,FFFFFFFF
6C5A0CE4,5627106F
73FFB220,59FFD90D
3C22741D,3E103392
ED63F04A,FFFFFFFF
7186B48F,58B9B33F
070AFA49,2385603E
1F662546,2FABA29B
503A11F9,481A53D9
C7E3AB79,FFFFFFFF
2E624848,372A3044
FFFB6B96,FFFFFFFF
1D369540,2E98DFE2
BD60FF3C,FFFFFFFF
B7E3BAB6,FFFFFFFF
4B89F6C1,45BBEECF
8731536A,FFFFFFFF
016C3C83,20ADE439
445F7798,42292067
97603D03,FFFFFFFF
F1E875BD,FFFFFFFF
6B648A29,55AB090A
065EAE23,2328D419
10DEA8B6,286EBF8B
A20877D6,FFFFFFFF
AD5435F0,FFFFFFFF
B43174A6,FFFFFFFF
08F85124,247C2114
D4DD40B0,FFFFFFFF
E1C7C1D2,FFFFFFFF
84512367,FFFFFFFF
11D4B596,28E95A59
8BFCD043,FFFFFFFF
62EC6F5D,517605E9
A496A029,FFFFFFFF
E53C81E1,FFFFFFFF
EDDAB532,FFFFFFFF
8CA48FC1,FFFFFFFF
CADAD482,FFFFFFFF
BCD22BCD,FFFFFFFF
1EBC9EC4,2F5BBE14
7B0B4380,5D85835B
2BB66A19,35D818F1
036417FA,21AADE4B
3712CFDB,3B89156A
4EC6CB15,4761972C
14CBE3A7,2A6476B3
DE734C0F,FFFFFFFF
83BB1DAE,FFFFFFFF
3201755E,3900BA27
553213C5,4A96F9F8
BB753583,FFFFFFFF
DCD15852,FFFFFFFF
9595ACE7,FFFFFFFF
6EF2692E,57791CDF
E17CC69F,FFFFFFFF
31196625,388C200D
1FBAF1EC,2FDAC3B8
BD5E8CAA,FFFFFFFF
6C6ABBB9,562D5661
BB81F43A,FFFFFFFF
6DEC7841,56F60A89
2598D208,32C5CAFB
0D22D401,26905E1A
E3469C3B,FFFFFFFF
622FDFAC,51160A19
0CDCE975,266DCF49
8FC3BEC3,FFFFFFFF
CD4B18F8,FFFFFFFF
C496A872,FFFFFFFF
B4A5D83D,FFFFFFFF
4B0C43F7,4585FE12
4FBBDA10,47DB4B62
8944AA58,FFFFFFFF
59720AAF,4CB003E2
D7B29FE6,FFFFFFFF
2FFF68A7,37FFB448
F53AA785,FFFFFFFF
559EDC70,4AC9AA07
DA048D5D,FFFFFFFF
7F79ABBE,5FB2C484
24DF8962,326F37E1
1A9D2022,2D488F3E
4C2AA8F2,4613CC7B
F04DADFB,FFFFFFFF
BA4DE1A9,FFFFFFFF
7409915A,5A04B29B
006E5413,202EA8E7
B13E3991,FFFFFFFF
32A1B979,394B7938
17864907,2BB96912
EB1335A2,FFFFFFFF
86895560,FFFFFFFF
5B2728D7,4D924670
AB415CB9,FFFFFFFF
90DB49E0,FFFFFFFF
91E9D0DB,FFFFFFFF
3A7EB4EB,3D348FBF
13039FF2,2981CCBC
C9B25ABB,FFFFFFFF
B494FA40,FFFFFFFF
CFE67018,FFFFFFFF
EB68F0DB,FFFFFFFF
A4EF0EAB,FFFFFFFF
D5294D6C,FFFFFFFF
7E8957DE,5F3B8278
42705FD2,412F6868
3A0BCE94,3D05C5F5
AB1FF38F,FFFFFFFF
34FAB540,3A7D5716
CBC9FA63,FFFFFFFF
57C3A28C,4BDFCA93
F6F36FEA,FFFFFFFF
F1213A77,FFFFFFFF
A02340A2,FFFFFFFF
9A58E6A0,FFFFFFFF
CE935B46,FFFFFFFF
F16E1C36,FFFFFFFF
F8497672,FFFFFFFF
78C23236,5C5EF782
96CCF12C,FFFFFFFF
802F4605,FFFFFFFF
55EC4CB5,4AF5F3E1
9DB7FCF3,FFFFFFFF
20147B58,3009DC6E
7E92BB0B,5F41CFD7
F40EDC0B,FFFFFFFF
70C28779,585F286F
083E2016,241C0009
7F7E363F,5FB462D3
A5F32073,FFFFFFFF
89A1F0E5,FFFFFFFF
E203A53F,FFFFFFFF
BBA93216,FFFFFFFF
F43A9717,FFFFFFFF
B2CE0317,FFFFFFFF
550C9E51,4A862933
C77506BE,FFFFFFFF
696AB403,54AD5388
D00361E5,FFFFFFFF
4CD6EC05,466A903F
A23FD647,FFFFFFFF
723B0CFF,591ABBCF
81072287,FFFFFFFF
6B78E2B5,55B27C7D
26276DC0,33126493
0EFDAAB9,277ED4AD
C45A7547,FFFFFFFF
4386A8A8,41B9AB0B
E0435366,FFFFFFFF
F416D9CC,FFFFFFFF
2FC8409E,37E26ABA
48A4D562,444D6B86
49E3F223,44F190E6
834D2FF0,FFFFFFFF
8AD3E0D1,FFFFFFFF
635FCB26,51A94002
A0723814,FFFFFFFF
4906C66C,44835807
1D3EE3F4,2E9C504F
6211FA85,5108B1AC
C181163F,FFFFFFFF
9277F06C,FFFFFFFF
8AE8C556,FFFFFFFF
9712B0D7,FFFFFFFF
BF36F584,FFFFFFFF
D3A8E8F0,FFFFFFFF
2E7830FC,37323CB7
55209B0D,4A8F6103
188F4710,2C3F848D
C4E180EF,FFFFFFFF
5B7F9356,4DB4DE84
B819F71A,FFFFFFFF
B1059FE7,FFFFFFFF
643B3DAF,521ACFF1
D8206A9A,FFFFFFFF
1058D39C,28269840
1D57763A,2EA611D1
90A3EA04,FFFFFFFF
B2F7D575,FFFFFFFF
11A43774,28CD0906
94BED689,FFFFFFFF
98866F48,FFFFFFFF
BBFBAD62,FFFFFFFF
17EED0F3,2BF74245
9B5FEE8F,FFFFFFFF
49BA1DDD,44DA4782
F8C0B4B8,FFFFFFFF
C12D0EF6,FFFFFFFF
01ED2FF9,20F66A0B
0B249AC1,25912727
DF0C2159,FFFFFFFF
65B56D19,52D782E1
C1A28A5B,FFFFFFFF
6CC01D35,565DC4B3
CF30FB5B,FFFFFFFF
019813BB,20C54FAE
2AAEC1F3,35538373
EE3210E6,FFFFFFFF
39AB85C0,3CD18BE9
37E6B309,3BF30549
1F82F305,2FB717CA
893ED831,FFFFFFFF
1771BB87,2BAFE718
672FD842,539606EF
59ECFF4A,4CF650C0
80FAD711,FFFFFFFF
AEE2310D,FFFFFFFF
73AA854B,59D0EF07
B6A69911,FFFFFFFF
1775EE8E,2BB16C8B
C318A394,FFFFFFFF
D6546D12,FFFFFFFF
4E5DD405,47288156
2A98E038,3545D42A
E8015F09,FFFFFFFF
3A6A0B37,3D2D1529
62459576,511F07D5
5B23843D,4D90AC26
231EAEAC,318E8491
062B5264,231415C8
9D350975,FFFFFFFF
B098D62B,FFFFFFFF
AEAAF472,FFFFFFFF
0FE34F53,27F13A91
9729A8C1,FFFFFFFF
6FA8B7DF,57CFD398
B9A96E50,FFFFFFFF
77659124,5BAB6B56
1C8689D5,2E3995C9
54F34442,4A798D57
7F7E62F7,5FB472B0
CEC1A817,FFFFFFFF
9B52A691,FFFFFFFF
B9EE564E,FFFFFFFF
00BC2E8E,205B7CAE
AD3B1F47,FFFFFFFF
B187CA07,FFFFFFFF
3A7CBE6C,3D33DD4B
7C93C238,5E427D59
DEF80F71,FFFFFFFF
6A44EC3C,551EC3AC
D8F3F078,FFFFFFFF
4E15AA57,470A68D0
E38ACA2C,FFFFFFFF
12DA9028,296C8AC6
6C043FD7,56021B7A
DB2C0161,FFFFFFFF
FFCB0144,FFFFFFFF
22AAE7BB,31512B4D
613CE31B,509B7DC7
6DA7FA84,56CF5ED8
49530EA7,44A45D07
14CCD2C7,2A64FC85
9DF9C192,FFFFFFFF
787B3607,5C335175
D3558531,FFFFFFFF
39201994,3C8F272C
3AA27F3A,3D4BF579
E128D4E6,FFFFFFFF
69DCD6FF,54EDC559
64FE7C5F,527F3DE6
59F23DE5,4CF906A1
BD5D3EED,FFFFFFFF
B9F0DB54,FFFFFFFF
35FD532E,3AFEA8B1
544E48BD,4A227E84
39E52C7F,3CF2373F
BE4F9722,FFFFFFFF
FD103969,FFFFFFFF
F4C0C992,FFFFFFFF
999A9630,FFFFFFFF
DC5D3582,FFFFFFFF
3B4EA11F,3DA2A150
2067DE7D,302C46D2
0DE63473,26F2C293
E6EF8AF3,FFFFFFFF
5163819A,48AAA5EF
E4FF59E2,FFFFFFFF
628CD7F9,513DE254
1B3AC9B7,2D9A9FF9
BB227343,FFFFFFFF
4DEF534A,46F785B5
A11E7E7D,FFFFFFFF
A1A3EEF0,FFFFFFFF
9F55405C,FFFFFFFF
95A7487D,FFFFFFFF
F2724CB3,FFFFFFFF
F148122D,FFFFFFFF
E22AD361,FFFFFFFF
1ABAAB84,2D5A9A83
9CF58DEC,FFFFFFFF
3219998E,390C3786
AE06306C,FFFFFFFF
801199B4,FFFFFFFF
702EFAFC,5815A86D
4E831A8C,4737336A
4671170A,432FAB35
520348F0,4901A1CE
7EAFB662,5F54172B
1BA2E642,2DCC3618
BB97B47F,FFFFFFFF
20136D4A,30095ED6
6BA73134,55CEE26F
5A27A444,4D127C67
8928EF08,FFFFFFFF
E1F0B5C4,FFFFFFFF
C3A7FCBB,FFFFFFFF
687C0E72,54339EA2
9574F3AA,FFFFFFFF
3765E0F1,3BAB891E
A68B53B3,FFFFFFFF
C035D8CE,FFFFFFFF
2E5299F2,37242F8F
F7BE11C3,FFFFFFFF
54B1082D,4A54E2A7
9389200C,FFFFFFFF
22D7E182,316B160F
FEDEF0B4,FFFFFFFF
175A9D30,2BA747AD
6C70E8DB,562F9A61
007E57DA,20346EBF
96EDEB9F,FFFFFFFF
61780CDE,50B22FBF
680181B6,5400C04A
03A853A7,21CF95D5
8E476B8F,FFFFFFFF
8EC2B35C,FFFFFFFF
E9F69BB4,FFFFFFFF
FA373ECF,FFFFFFFF
3FC3B2EC,3FDFD3F0
484C307D,4421AAC5
4E044F4B,47022314
5D0DDB8F,4E86C034
5E626B3A,4F2A3D68
08167C90,240AC9E3
AA8FB06E,FFFFFFFF
78F845BE,5C7C1B4A
057CE4C2,22B3EAEE
6567F83F,52AC5064
0F7EF604,27B4A6D0
4D692A17,46ACC1D7
B7591B9A,FFFFFFFF
5AFBC4B4,4D7DE018
CCB8FBEB,FFFFFFFF
8B77B0C7,FFFFFFFF
5AADF44C,4D5306DA
420F8AC2,41078C66
22AD9C4C,3152D173
F88E6E60,FFFFFFFF
719FA318,58CA27F7
8E9C1079,FFFFFFFF
0600E811,230073D4
E3C4E2F5,FFFFFFFF
79713D70,5CAFB931
D1A3113D,FFFFFFFF
C31C5128,FFFFFFFF
2E8CD718,373DE1BD
0937C637,24995F58
9E8D945A,FFFFFFFF
58AF764D,4C53F07B
28EAE7DB,347539E4
02891EC6,213B5B7B
E979F27E,FFFFFFFF
981182B6,FFFFFFFF
9A85428A,FFFFFFFF
A9AE7287,FFFFFFFF
556799F7,4AAC2D5C
AD80041D,FFFFFFFF
68C18296,545E9299
28C63835,346143C6
4764B33E,43AB1869
DAC66B48,FFFFFFFF
638D182A,51BE0D95
5547D078,4A9FECFB
4EAA686E,4750DD58
40543357,4024CED7
7043E1EE,581E582E
16E658F7,2B72D5D4
1D1BA93E,2E8D2794
A62B2D94,FFFFFFFF
F69DD967,FFFFFFFF
45F22A3C,42F8FC85
4ABBD60A,455B4909
0EAF4A88,2753D60A
966A0905,FFFFFFFF
DA156033,FFFFFFFF
B9EBA2F2,FFFFFFFF
49897249,44BB9480
7B9974E9,5DC63447
5C82FBC4,4E371DE7
937E15F7,FFFFFFFF
8DC66117,FFFFFFFF
7A7E196D,5D345899
576A5CE7,4BAD335B
6151585C,50A3B205
A067D606,FFFFFFFF
5EF8EE00,4F7C70AA
661297FF,5308FB53
7D079DBF,5E83C0C9
85471430,FFFFFFFF
65D8252F,52EB3AE5
9192472F,FFFFFFFF
25DF2C15,32EF05EF
1D6D39AA,2EAE414C
3CD35DA9,3E689D65
48DB465E,446CED4B
B43916E4,FFFFFFFF
41732E8E,40B06DE2
67CD481A,53E53E11
EEFD574B,FFFFFFFF
BC39FB4D,FFFFFFFF
D2DBC974,FFFFFFFF
DDBE1F21,FFFFFFFF
2F0FE659,3787B79E
FC8D0297,FFFFFFFF
E3D3F878,FFFFFFFF
3FDF5B6F,3FEF1F49
CFEC281A,FFFFFFFF
76168DBF,5B0AD1CF
0211C322,210897BB
88705086,FFFFFFFF
4927B628,44928438
D1F8D0EE,FFFFFFFF
BA292B7B,FFFFFFFF
415C890E,40A80373
A5FE0A0B,FFFFFFFF
AEB5B9FD,FFFFFFFF
8894ABEC,FFFFFFFF
554CE985,4AA1F3F5
22A12BBE,314B1FFC
E164AFDA,FFFFFFFF
81F692D1,FFFFFFFF
4375469B,41B12FEC
586039F2,4C2969E2
4CB714A4,46587DDD
C3F09F0B,FFFFFFFF
A345F905,FFFFFFFF
A2C9D6CA,FFFFFFFF
34C36A34,3A5FAA56
3C819283,3E3620B3
5672703B,4B3028CB
C9069AD8,FFFFFFFF
CAFAE586,FFFFFFFF
A1EFAA8D,FFFFFFFF
B7C40122,FFFFFFFF
1404FD74,2A02789E
407A7ED4,40331006
